customer_id,name,email,signup_date,city,region,customer_segment
39805,Sunita Patel,user139805@example.com,2022-05-12,Ahmedabad,North,Prime
39806,Anaya Gupta,user139806@example.com,2024-05-23,Kolkata,South,Non-Prime
39807,Aarav Joshi,user139807@example.com,2022-07-28,Hyderabad,South,Prime
39808,Ishaan Chowdhury,user139808@example.com,2023-12-20,Lucknow,Central,Non-Prime
39809,Aditya Patel,user139809@example.com,2023-05-16,Hyderabad,West,Non-Prime
39810,Saanvi Nair,user139810@example.com,2021-10-31,Delhi,East,Non-Prime
39811,Aditya Rao,user139811@example.com,2024-02-03,Pune,Central,Non-Prime
39812,Vivaan Gupta,user139812@example.com,2022-01-10,Mumbai,Central,Prime
39813,Aarav Nair,user139813@example.com,2024-12-06,Chennai,East,Non-Prime
39814,Sunita Iyer,user139814@example.com,2022-08-04,Bengaluru,South,Non-Prime
39815,Ankit Kapoor,user139815@example.com,2025-03-13,Lucknow,North,Non-Prime
39816,Rohan Joshi,user139816@example.com,2024-02-12,Hyderabad,West,Non-Prime
39817,Aditya Shah,user139817@example.com,2023-12-26,Mumbai,East,Non-Prime
39818,Akki Kapoor,user139818@example.com,2023-09-30,Ahmedabad,East,Non-Prime
39819,Ritika Sharma,user139819@example.com,2025-03-04,Ahmedabad,East,Prime
39820,Sunita Shah,user139820@example.com,2025-07-14,Lucknow,South,Prime
39821,Ishaan Singh,user139821@example.com,2022-04-02,Delhi,Central,Prime
39822,Ankit Gupta,user139822@example.com,2021-09-08,Mumbai,East,Prime
39823,Akki Verma,user139823@example.com,2022-01-01,Lucknow,West,Non-Prime
39824,Anaya Kumar,user139824@example.com,2025-07-23,Kolkata,East,Prime
39825,Akki Patel,user139825@example.com,2024-12-29,Lucknow,South,Non-Prime
39826,Akshay Chowdhury,user139826@example.com,2023-06-14,Chennai,West,Prime
39827,Raj Singh,user139827@example.com,2022-05-16,Jaipur,South,Non-Prime
39828,Rohan Joshi,user139828@example.com,2022-10-24,Chennai,Central,Non-Prime
39829,Vivaan Chowdhury,user139829@example.com,2024-06-28,Bengaluru,East,Prime
39830,Aisha Joshi,user139830@example.com,2024-04-10,Lucknow,East,Prime
39831,Pooja Singh,user139831@example.com,2022-04-06,Chennai,South,Non-Prime
39832,Ishaan Verma,user139832@example.com,2024-02-29,Delhi,North,Non-Prime
39833,Anaya Kapoor,user139833@example.com,2024-11-02,Delhi,East,Prime
39834,Ankit Nair,user139834@example.com,2021-11-08,Chennai,Central,Non-Prime
39835,Ishaan Mehta,user139835@example.com,2024-09-28,Mumbai,East,Non-Prime
39836,Aisha Kapoor,user139836@example.com,2024-08-07,Kolkata,South,Non-Prime
39837,Anaya Verma,user139837@example.com,2021-10-23,Mumbai,North,Non-Prime
39838,Rohan Gupta,user139838@example.com,2022-02-12,Chennai,Central,Prime
39839,Ravi Singh,user139839@example.com,2025-07-06,Delhi,North,Non-Prime
39840,Akki Rao,user139840@example.com,2023-12-11,Mumbai,Central,Prime
39841,Aarav Verma,user139841@example.com,2024-11-10,Chennai,West,Non-Prime
39842,Ishaan Rao,user139842@example.com,2022-12-01,Ahmedabad,North,Non-Prime
39843,Ravi Sharma,user139843@example.com,2025-08-03,Kolkata,East,Non-Prime
39844,Vivaan Iyer,user139844@example.com,2023-09-04,Ahmedabad,East,Non-Prime
39845,Akki Iyer,user139845@example.com,2023-01-11,Chennai,South,Non-Prime
39846,Anaya Patel,user139846@example.com,2024-12-23,Kolkata,West,Non-Prime
39847,Akki Bose,user139847@example.com,2021-11-25,Bengaluru,South,Non-Prime
39848,Pooja Sharma,user139848@example.com,2023-12-14,Lucknow,Central,Prime
39849,Priya Shah,user139849@example.com,2021-09-15,Ahmedabad,West,Non-Prime
39850,Ishaan Kumar,user139850@example.com,2022-06-06,Bengaluru,West,Non-Prime
39851,Kavya Sharma,user139851@example.com,2024-05-21,Hyderabad,East,Prime
39852,Sameer Nair,user139852@example.com,2021-12-26,Lucknow,West,Non-Prime
39853,Raj Iyer,user139853@example.com,2022-08-19,Lucknow,Central,Prime
39854,Akshay Verma,user139854@example.com,2023-01-30,Kolkata,West,Non-Prime
39855,Aditya Joshi,user139855@example.com,2022-10-22,Ahmedabad,North,Non-Prime
39856,Ankit Patel,user139856@example.com,2021-10-22,Lucknow,West,Non-Prime
39857,Aisha Patel,user139857@example.com,2025-04-30,Lucknow,Central,Non-Prime
39858,Diya Verma,user139858@example.com,2025-06-15,Ahmedabad,South,Non-Prime
39859,Akshay Mehta,user139859@example.com,2024-02-07,Bengaluru,East,Non-Prime
39860,Akshay Bose,user139860@example.com,2024-04-19,Kolkata,North,Prime
39861,Diya Iyer,user139861@example.com,2023-05-02,Kolkata,East,Non-Prime
39862,Kavya Sharma,user139862@example.com,2021-07-24,Jaipur,Central,Prime
39863,Sunita Chowdhury,user139863@example.com,2024-01-07,Ahmedabad,North,Non-Prime
39864,Aditya Patel,user139864@example.com,2022-12-07,Jaipur,West,Non-Prime
39865,Kavya Kumar,user139865@example.com,2025-02-24,Mumbai,East,Non-Prime
39866,Ishaan Patel,user139866@example.com,2025-04-08,Pune,West,Non-Prime
39867,Ishaan Bose,user139867@example.com,2024-06-17,Kolkata,Central,Non-Prime
39868,Saanvi Rao,user139868@example.com,2021-10-12,Pune,Central,Prime
39869,Akshay Patel,user139869@example.com,2022-05-04,Mumbai,West,Non-Prime
39870,Rohan Verma,user139870@example.com,2022-02-15,Kolkata,West,Prime
39871,Vivaan Chowdhury,user139871@example.com,2023-12-24,Mumbai,West,Non-Prime
39872,Anaya Patel,user139872@example.com,2023-07-14,Lucknow,Central,Non-Prime
39873,Saanvi Kumar,user139873@example.com,2023-05-14,Pune,Central,Non-Prime
39874,Ritika Bose,user139874@example.com,2021-07-31,Hyderabad,West,Non-Prime
39875,Pooja Mehta,user139875@example.com,2023-07-10,Bengaluru,East,Non-Prime
39876,Vivaan Verma,user139876@example.com,2022-02-18,Kolkata,South,Prime
39877,Aisha Shah,user139877@example.com,2025-05-03,Bengaluru,North,Non-Prime
39878,Ankit Rao,user139878@example.com,2024-10-02,Bengaluru,South,Prime
39879,Anaya Kumar,user139879@example.com,2025-03-11,Chennai,South,Non-Prime
39880,Vivaan Chowdhury,user139880@example.com,2022-10-12,Chennai,East,Non-Prime
39881,Aarav Nair,user139881@example.com,2024-09-22,Kolkata,East,Non-Prime
39882,Sunita Mehta,user139882@example.com,2025-01-10,Chennai,East,Non-Prime
39883,Kavya Chowdhury,user139883@example.com,2022-04-03,Bengaluru,East,Non-Prime
39884,Akki Kapoor,user139884@example.com,2021-09-04,Jaipur,West,Non-Prime
39885,Pooja Singh,user139885@example.com,2022-02-18,Ahmedabad,South,Non-Prime
39886,Aisha Gupta,user139886@example.com,2022-08-11,Jaipur,North,Non-Prime
39887,Akki Verma,user139887@example.com,2022-11-21,Mumbai,Central,Non-Prime
39888,Diya Verma,user139888@example.com,2025-08-02,Bengaluru,South,Non-Prime
39889,Vivaan Iyer,user139889@example.com,2024-08-01,Chennai,West,Non-Prime
39890,Kavya Joshi,user139890@example.com,2024-06-06,Delhi,North,Non-Prime
39891,Pooja Gupta,user139891@example.com,2023-07-12,Jaipur,Central,Non-Prime
39892,Aarav Patel,user139892@example.com,2021-10-08,Kolkata,North,Non-Prime
39893,Aisha Patel,user139893@example.com,2024-09-30,Mumbai,Central,Prime
39894,Sameer Kapoor,user139894@example.com,2025-01-15,Pune,East,Non-Prime
39895,Saanvi Sharma,user139895@example.com,2024-07-03,Lucknow,Central,Non-Prime
39896,Aisha Iyer,user139896@example.com,2024-04-08,Mumbai,North,Non-Prime
39897,Ravi Gupta,user139897@example.com,2022-04-10,Ahmedabad,Central,Prime
39898,Pooja Singh,user139898@example.com,2022-07-07,Mumbai,North,Non-Prime
39899,Ravi Singh,user139899@example.com,2025-02-04,Mumbai,South,Prime
39900,Anaya Rao,user139900@example.com,2024-03-20,Pune,North,Non-Prime
39901,Ankit Nair,user139901@example.com,2024-05-15,Delhi,Central,Non-Prime
39902,Aditya Nair,user139902@example.com,2023-05-05,Chennai,South,Non-Prime
39903,Ishaan Sharma,user139903@example.com,2023-04-03,Chennai,Central,Non-Prime
39904,Aisha Mehta,user139904@example.com,2025-08-15,Bengaluru,South,Prime
39905,Ankit Kapoor,user139905@example.com,2022-07-25,Ahmedabad,West,Non-Prime
39906,Sameer Shah,user139906@example.com,2025-08-31,Ahmedabad,South,Non-Prime
39907,Aditya Mehta,user139907@example.com,2024-05-16,Kolkata,West,Prime
39908,Ritika Singh,user139908@example.com,2023-05-27,Jaipur,Central,Prime
39909,Ravi Bose,user139909@example.com,2024-07-01,Pune,East,Non-Prime
39910,Vivaan Bose,user139910@example.com,2024-02-12,Delhi,West,Non-Prime
39911,Anaya Shah,user139911@example.com,2023-09-07,Chennai,South,Non-Prime
39912,Vivaan Singh,user139912@example.com,2024-05-26,Hyderabad,East,Prime
39913,Aarav Iyer,user139913@example.com,2023-11-29,Hyderabad,North,Non-Prime
39914,Aditya Patel,user139914@example.com,2021-10-16,Jaipur,West,Non-Prime
39915,Aarav Rao,user139915@example.com,2025-06-05,Bengaluru,West,Prime
39916,Pooja Kumar,user139916@example.com,2024-12-10,Hyderabad,Central,Non-Prime
39917,Priya Nair,user139917@example.com,2022-05-04,Hyderabad,South,Non-Prime
39918,Aarav Sharma,user139918@example.com,2021-10-09,Jaipur,North,Prime
39919,Kavya Kapoor,user139919@example.com,2024-10-25,Jaipur,North,Non-Prime
39920,Saanvi Nair,user139920@example.com,2024-09-22,Ahmedabad,West,Non-Prime
39921,Ankit Nair,user139921@example.com,2023-12-07,Delhi,East,Non-Prime
39922,Aarav Patel,user139922@example.com,2021-12-24,Kolkata,North,Non-Prime
39923,Akshay Verma,user139923@example.com,2022-03-12,Ahmedabad,East,Prime
39924,Aisha Verma,user139924@example.com,2024-11-14,Jaipur,North,Prime
39925,Sunita Singh,user139925@example.com,2022-12-18,Jaipur,Central,Non-Prime
39926,Akshay Nair,user139926@example.com,2024-07-20,Bengaluru,Central,Non-Prime
39927,Priya Kumar,user139927@example.com,2021-09-26,Delhi,East,Non-Prime
39928,Pooja Bose,user139928@example.com,2021-10-24,Chennai,East,Prime
39929,Priya Mehta,user139929@example.com,2025-04-07,Delhi,West,Non-Prime
39930,Akki Iyer,user139930@example.com,2022-05-20,Jaipur,South,Non-Prime
39931,Sunita Kapoor,user139931@example.com,2024-01-11,Kolkata,North,Non-Prime
39932,Priya Shah,user139932@example.com,2025-01-14,Kolkata,Central,Prime
39933,Kavya Joshi,user139933@example.com,2024-12-27,Kolkata,West,Non-Prime
39934,Akshay Bose,user139934@example.com,2022-05-23,Jaipur,North,Non-Prime
39935,Aisha Singh,user139935@example.com,2024-08-26,Bengaluru,East,Non-Prime
39936,Ishaan Patel,user139936@example.com,2021-09-06,Mumbai,North,Non-Prime
39937,Ishaan Mehta,user139937@example.com,2021-11-13,Kolkata,South,Non-Prime
39938,Rohan Patel,user139938@example.com,2022-01-16,Hyderabad,West,Non-Prime
39939,Aditya Iyer,user139939@example.com,2021-08-13,Lucknow,Central,Prime
39940,Aarav Bose,user139940@example.com,2022-11-08,Kolkata,East,Non-Prime
39941,Priya Singh,user139941@example.com,2023-09-17,Pune,South,Non-Prime
39942,Saanvi Verma,user139942@example.com,2023-10-25,Bengaluru,North,Prime
39943,Akki Shah,user139943@example.com,2022-01-06,Lucknow,North,Non-Prime
39944,Ravi Chowdhury,user139944@example.com,2024-01-23,Kolkata,North,Non-Prime
39945,Pooja Rao,user139945@example.com,2023-02-09,Ahmedabad,Central,Non-Prime
39946,Akshay Singh,user139946@example.com,2022-10-20,Jaipur,West,Non-Prime
39947,Pooja Mehta,user139947@example.com,2024-11-29,Chennai,North,Non-Prime
39948,Aditya Kapoor,user139948@example.com,2024-10-04,Kolkata,North,Non-Prime
39949,Priya Bose,user139949@example.com,2023-10-12,Lucknow,North,Non-Prime
39950,Sameer Verma,user139950@example.com,2023-09-14,Lucknow,East,Non-Prime
39951,Akki Joshi,user139951@example.com,2024-04-03,Hyderabad,North,Prime
39952,Saanvi Nair,user139952@example.com,2025-01-21,Delhi,East,Non-Prime
39953,Aisha Rao,user139953@example.com,2022-01-09,Chennai,South,Non-Prime
39954,Anaya Iyer,user139954@example.com,2024-06-24,Mumbai,North,Non-Prime
39955,Sunita Nair,user139955@example.com,2023-11-19,Bengaluru,Central,Non-Prime
39956,Akshay Kapoor,user139956@example.com,2022-07-24,Chennai,South,Non-Prime
39957,Akki Kapoor,user139957@example.com,2025-03-25,Jaipur,Central,Non-Prime
39958,Anaya Mehta,user139958@example.com,2023-09-14,Lucknow,West,Non-Prime
39959,Pooja Shah,user139959@example.com,2022-02-14,Kolkata,West,Non-Prime
39960,Sunita Shah,user139960@example.com,2023-08-17,Jaipur,South,Prime
39961,Anaya Iyer,user139961@example.com,2021-09-09,Hyderabad,Central,Non-Prime
39962,Vivaan Patel,user139962@example.com,2022-02-19,Hyderabad,Central,Non-Prime
39963,Diya Sharma,user139963@example.com,2025-06-25,Bengaluru,East,Non-Prime
39964,Raj Shah,user139964@example.com,2024-04-14,Chennai,West,Non-Prime
39965,Priya Rao,user139965@example.com,2022-10-29,Delhi,East,Non-Prime
39966,Aditya Singh,user139966@example.com,2022-09-28,Ahmedabad,West,Non-Prime
39967,Kavya Gupta,user139967@example.com,2021-10-01,Ahmedabad,West,Non-Prime
39968,Anaya Patel,user139968@example.com,2024-10-25,Chennai,North,Non-Prime
39969,Aarav Nair,user139969@example.com,2024-10-29,Mumbai,West,Non-Prime
39970,Akshay Shah,user139970@example.com,2021-08-13,Lucknow,East,Non-Prime
39971,Sunita Joshi,user139971@example.com,2024-11-07,Jaipur,South,Non-Prime
39972,Kavya Shah,user139972@example.com,2024-12-25,Chennai,North,Non-Prime
39973,Aarav Iyer,user139973@example.com,2024-02-14,Lucknow,East,Non-Prime
39974,Ritika Kumar,user139974@example.com,2024-07-07,Pune,Central,Prime
39975,Vivaan Gupta,user139975@example.com,2023-01-03,Chennai,West,Non-Prime
39976,Raj Joshi,user139976@example.com,2023-02-02,Ahmedabad,West,Non-Prime
39977,Priya Joshi,user139977@example.com,2025-04-06,Kolkata,South,Non-Prime
39978,Aarav Singh,user139978@example.com,2024-03-27,Kolkata,Central,Non-Prime
39979,Pooja Joshi,user139979@example.com,2025-05-13,Chennai,South,Non-Prime
39980,Ritika Bose,user139980@example.com,2022-08-18,Hyderabad,East,Prime
39981,Diya Mehta,user139981@example.com,2024-10-09,Delhi,East,Non-Prime
39982,Ankit Chowdhury,user139982@example.com,2025-02-25,Jaipur,West,Non-Prime
39983,Anaya Nair,user139983@example.com,2022-01-24,Lucknow,East,Non-Prime
39984,Aditya Iyer,user139984@example.com,2023-04-13,Ahmedabad,East,Non-Prime
39985,Sunita Sharma,user139985@example.com,2021-12-24,Delhi,West,Non-Prime
39986,Ankit Kapoor,user139986@example.com,2023-08-17,Lucknow,South,Prime
39987,Akki Shah,user139987@example.com,2025-07-12,Ahmedabad,East,Non-Prime
39988,Aarav Iyer,user139988@example.com,2022-12-23,Lucknow,North,Non-Prime
39989,Ishaan Kapoor,user139989@example.com,2023-05-18,Lucknow,East,Non-Prime
39990,Anaya Verma,user139990@example.com,2025-08-02,Pune,North,Non-Prime
39991,Ravi Bose,user139991@example.com,2023-05-02,Jaipur,North,Non-Prime
39992,Diya Joshi,user139992@example.com,2025-05-15,Chennai,Central,Prime
39993,Aisha Gupta,user139993@example.com,2022-01-04,Bengaluru,South,Non-Prime
39994,Anaya Chowdhury,user139994@example.com,2024-11-06,Kolkata,East,Non-Prime
39995,Ravi Mehta,user139995@example.com,2024-06-04,Chennai,South,Non-Prime
39996,Diya Mehta,user139996@example.com,2022-11-06,Bengaluru,Central,Non-Prime
39997,Akshay Chowdhury,user139997@example.com,2021-12-10,Hyderabad,North,Non-Prime
39998,Pooja Shah,user139998@example.com,2022-08-13,Chennai,North,Non-Prime
39999,Ritika Patel,user139999@example.com,2025-01-19,Bengaluru,South,Non-Prime
40000,Akki Shah,user140000@example.com,2021-09-17,Kolkata,East,Non-Prime
40001,Aarav Singh,user140001@example.com,2023-08-23,Ahmedabad,Central,Non-Prime
40002,Priya Nair,user140002@example.com,2024-07-20,Delhi,East,Non-Prime
40003,Aditya Joshi,user140003@example.com,2023-10-02,Lucknow,East,Prime
40004,Aditya Iyer,user140004@example.com,2023-11-02,Jaipur,North,Non-Prime
40005,Saanvi Iyer,user140005@example.com,2023-02-09,Mumbai,Central,Non-Prime
40006,Saanvi Singh,user140006@example.com,2021-11-22,Delhi,North,Non-Prime
40007,Sunita Singh,user140007@example.com,2021-10-11,Mumbai,West,Non-Prime
40008,Rohan Nair,user140008@example.com,2024-08-06,Ahmedabad,Central,Non-Prime
40009,Diya Verma,user140009@example.com,2023-04-08,Delhi,South,Non-Prime
40010,Saanvi Patel,user140010@example.com,2022-06-07,Mumbai,West,Non-Prime
40011,Anaya Verma,user140011@example.com,2025-08-20,Bengaluru,Central,Non-Prime
40012,Ishaan Rao,user140012@example.com,2024-08-29,Mumbai,Central,Non-Prime
40013,Diya Mehta,user140013@example.com,2023-11-24,Pune,East,Non-Prime
40014,Kavya Chowdhury,user140014@example.com,2023-05-09,Chennai,North,Prime
40015,Ishaan Gupta,user140015@example.com,2021-08-14,Jaipur,North,Prime
40016,Akki Mehta,user140016@example.com,2021-11-03,Bengaluru,East,Prime
40017,Ankit Sharma,user140017@example.com,2021-10-05,Hyderabad,North,Non-Prime
40018,Ishaan Mehta,user140018@example.com,2022-08-27,Delhi,Central,Prime
40019,Ankit Kumar,user140019@example.com,2022-01-15,Delhi,West,Non-Prime
40020,Vivaan Mehta,user140020@example.com,2024-03-01,Lucknow,South,Prime
40021,Aarav Rao,user140021@example.com,2025-05-07,Jaipur,East,Non-Prime
40022,Ankit Rao,user140022@example.com,2023-07-15,Hyderabad,South,Non-Prime
40023,Kavya Singh,user140023@example.com,2025-03-07,Mumbai,East,Non-Prime
40024,Ishaan Verma,user140024@example.com,2021-08-10,Hyderabad,West,Non-Prime
40025,Aisha Patel,user140025@example.com,2024-10-16,Pune,North,Non-Prime
40026,Ritika Mehta,user140026@example.com,2023-01-22,Bengaluru,North,Non-Prime
40027,Vivaan Nair,user140027@example.com,2024-12-31,Lucknow,North,Non-Prime
40028,Akki Kumar,user140028@example.com,2025-06-28,Jaipur,Central,Non-Prime
40029,Vivaan Joshi,user140029@example.com,2025-05-19,Kolkata,East,Non-Prime
40030,Aarav Rao,user140030@example.com,2023-04-25,Pune,Central,Non-Prime
40031,Rohan Chowdhury,user140031@example.com,2024-10-19,Chennai,West,Prime
40032,Sunita Chowdhury,user140032@example.com,2023-04-24,Chennai,Central,Non-Prime
40033,Priya Bose,user140033@example.com,2022-07-28,Ahmedabad,Central,Non-Prime
40034,Ishaan Joshi,user140034@example.com,2021-10-06,Bengaluru,East,Non-Prime
40035,Aarav Nair,user140035@example.com,2023-10-31,Chennai,South,Non-Prime
40036,Akshay Shah,user140036@example.com,2022-07-27,Mumbai,Central,Non-Prime
40037,Ravi Mehta,user140037@example.com,2023-09-29,Hyderabad,North,Non-Prime
40038,Aditya Shah,user140038@example.com,2023-02-04,Mumbai,East,Non-Prime
40039,Aditya Bose,user140039@example.com,2023-08-26,Jaipur,North,Prime
40040,Kavya Sharma,user140040@example.com,2023-04-25,Mumbai,East,Non-Prime
40041,Aarav Iyer,user140041@example.com,2022-09-28,Kolkata,South,Prime
40042,Ishaan Kapoor,user140042@example.com,2022-11-08,Ahmedabad,East,Non-Prime
40043,Akshay Singh,user140043@example.com,2021-09-29,Bengaluru,West,Non-Prime
40044,Pooja Nair,user140044@example.com,2023-01-16,Lucknow,Central,Non-Prime
40045,Diya Iyer,user140045@example.com,2022-08-05,Bengaluru,North,Non-Prime
40046,Pooja Gupta,user140046@example.com,2024-12-02,Bengaluru,North,Non-Prime
40047,Ravi Singh,user140047@example.com,2024-01-07,Delhi,North,Non-Prime
40048,Ankit Chowdhury,user140048@example.com,2022-04-09,Mumbai,South,Non-Prime
40049,Diya Bose,user140049@example.com,2023-12-07,Mumbai,South,Prime
40050,Sameer Patel,user140050@example.com,2023-01-21,Chennai,South,Non-Prime
40051,Ishaan Singh,user140051@example.com,2024-06-24,Ahmedabad,Central,Non-Prime
40052,Diya Iyer,user140052@example.com,2022-07-16,Delhi,Central,Prime
40053,Akki Kumar,user140053@example.com,2024-03-04,Pune,Central,Non-Prime
40054,Vivaan Rao,user140054@example.com,2024-11-09,Delhi,North,Non-Prime
40055,Pooja Shah,user140055@example.com,2022-04-28,Jaipur,South,Non-Prime
40056,Diya Iyer,user140056@example.com,2024-12-31,Lucknow,West,Non-Prime
40057,Aditya Joshi,user140057@example.com,2022-09-08,Jaipur,Central,Non-Prime
40058,Aarav Shah,user140058@example.com,2022-12-23,Mumbai,East,Non-Prime
40059,Ishaan Kumar,user140059@example.com,2024-04-14,Hyderabad,North,Non-Prime
40060,Ishaan Patel,user140060@example.com,2022-03-27,Mumbai,West,Prime
40061,Ravi Patel,user140061@example.com,2024-05-01,Lucknow,West,Non-Prime
40062,Sameer Iyer,user140062@example.com,2023-08-04,Chennai,South,Non-Prime
40063,Vivaan Iyer,user140063@example.com,2024-05-27,Lucknow,South,Non-Prime
40064,Kavya Shah,user140064@example.com,2023-03-08,Hyderabad,South,Non-Prime
40065,Anaya Verma,user140065@example.com,2024-06-15,Ahmedabad,North,Non-Prime
40066,Ishaan Chowdhury,user140066@example.com,2023-09-25,Bengaluru,East,Non-Prime
40067,Pooja Joshi,user140067@example.com,2022-06-06,Hyderabad,South,Non-Prime
40068,Sameer Kumar,user140068@example.com,2023-09-25,Jaipur,South,Non-Prime
40069,Rohan Joshi,user140069@example.com,2023-02-22,Chennai,South,Prime
40070,Kavya Kapoor,user140070@example.com,2023-09-14,Pune,North,Non-Prime
40071,Akki Chowdhury,user140071@example.com,2024-08-31,Bengaluru,West,Non-Prime
40072,Kavya Kapoor,user140072@example.com,2021-10-09,Mumbai,South,Non-Prime
40073,Akki Chowdhury,user140073@example.com,2024-09-30,Kolkata,East,Non-Prime
40074,Ravi Verma,user140074@example.com,2025-06-23,Mumbai,South,Non-Prime
40075,Aisha Gupta,user140075@example.com,2022-09-29,Chennai,West,Non-Prime
40076,Raj Patel,user140076@example.com,2021-07-28,Mumbai,East,Non-Prime
40077,Sunita Bose,user140077@example.com,2024-05-25,Bengaluru,Central,Non-Prime
40078,Sunita Patel,user140078@example.com,2022-04-05,Chennai,North,Non-Prime
40079,Anaya Verma,user140079@example.com,2022-08-27,Lucknow,Central,Non-Prime
40080,Kavya Kapoor,user140080@example.com,2024-09-28,Jaipur,West,Non-Prime
40081,Ankit Bose,user140081@example.com,2024-10-13,Bengaluru,East,Non-Prime
40082,Sameer Rao,user140082@example.com,2024-04-24,Kolkata,West,Non-Prime
40083,Sameer Nair,user140083@example.com,2025-04-11,Kolkata,South,Prime
40084,Ravi Nair,user140084@example.com,2021-10-19,Bengaluru,North,Prime
40085,Akshay Singh,user140085@example.com,2024-07-08,Bengaluru,North,Non-Prime
40086,Raj Iyer,user140086@example.com,2023-02-19,Mumbai,Central,Non-Prime
40087,Ankit Sharma,user140087@example.com,2023-09-24,Bengaluru,East,Prime
40088,Sameer Kapoor,user140088@example.com,2022-12-13,Pune,Central,Non-Prime
40089,Akshay Iyer,user140089@example.com,2024-03-26,Hyderabad,Central,Non-Prime
40090,Kavya Kumar,user140090@example.com,2023-10-01,Bengaluru,South,Non-Prime
40091,Aarav Chowdhury,user140091@example.com,2023-03-18,Kolkata,South,Non-Prime
40092,Kavya Mehta,user140092@example.com,2023-02-27,Lucknow,Central,Non-Prime
40093,Anaya Singh,user140093@example.com,2022-08-27,Pune,East,Non-Prime
40094,Vivaan Sharma,user140094@example.com,2024-07-25,Lucknow,Central,Non-Prime
40095,Sunita Joshi,user140095@example.com,2025-08-19,Delhi,South,Non-Prime
40096,Akshay Verma,user140096@example.com,2024-04-24,Pune,East,Non-Prime
40097,Ankit Gupta,user140097@example.com,2024-12-15,Ahmedabad,South,Non-Prime
40098,Sunita Joshi,user140098@example.com,2022-12-06,Lucknow,North,Non-Prime
40099,Sunita Chowdhury,user140099@example.com,2024-12-11,Jaipur,East,Prime
40100,Sameer Sharma,user140100@example.com,2023-11-05,Mumbai,West,Prime
40101,Aarav Singh,user140101@example.com,2023-05-02,Kolkata,Central,Non-Prime
40102,Ankit Iyer,user140102@example.com,2023-09-21,Delhi,Central,Non-Prime
40103,Rohan Kapoor,user140103@example.com,2022-01-24,Pune,West,Prime
40104,Ankit Nair,user140104@example.com,2022-12-25,Bengaluru,South,Non-Prime
40105,Ankit Sharma,user140105@example.com,2024-12-13,Kolkata,East,Non-Prime
40106,Anaya Nair,user140106@example.com,2021-08-22,Bengaluru,Central,Non-Prime
40107,Anaya Sharma,user140107@example.com,2022-12-21,Kolkata,West,Prime
40108,Anaya Rao,user140108@example.com,2024-04-25,Jaipur,West,Non-Prime
40109,Ishaan Joshi,user140109@example.com,2022-05-05,Jaipur,Central,Prime
40110,Ravi Shah,user140110@example.com,2021-07-27,Mumbai,East,Non-Prime
40111,Aditya Iyer,user140111@example.com,2024-10-17,Delhi,Central,Non-Prime
40112,Aarav Verma,user140112@example.com,2022-06-29,Bengaluru,East,Non-Prime
40113,Kavya Kumar,user140113@example.com,2021-08-18,Mumbai,South,Non-Prime
40114,Priya Singh,user140114@example.com,2024-12-27,Jaipur,Central,Prime
40115,Ravi Mehta,user140115@example.com,2023-05-09,Bengaluru,West,Non-Prime
40116,Rohan Iyer,user140116@example.com,2022-03-11,Chennai,North,Non-Prime
40117,Sameer Patel,user140117@example.com,2024-12-12,Ahmedabad,East,Prime
40118,Sameer Nair,user140118@example.com,2024-08-12,Delhi,East,Non-Prime
40119,Akki Chowdhury,user140119@example.com,2021-11-11,Bengaluru,North,Non-Prime
40120,Anaya Iyer,user140120@example.com,2023-05-12,Pune,West,Non-Prime
40121,Akki Chowdhury,user140121@example.com,2022-10-04,Delhi,West,Non-Prime
40122,Ritika Nair,user140122@example.com,2023-08-30,Pune,West,Non-Prime
40123,Sunita Patel,user140123@example.com,2021-10-21,Delhi,West,Prime
40124,Anaya Joshi,user140124@example.com,2023-06-28,Delhi,South,Non-Prime
40125,Akki Mehta,user140125@example.com,2024-07-21,Mumbai,Central,Non-Prime
40126,Aisha Bose,user140126@example.com,2022-08-09,Jaipur,South,Non-Prime
40127,Pooja Kumar,user140127@example.com,2021-09-13,Kolkata,West,Prime
40128,Ishaan Joshi,user140128@example.com,2022-01-14,Ahmedabad,North,Non-Prime
40129,Sunita Iyer,user140129@example.com,2022-06-08,Lucknow,North,Non-Prime
40130,Aarav Shah,user140130@example.com,2023-03-21,Jaipur,North,Non-Prime
40131,Ankit Mehta,user140131@example.com,2023-12-18,Kolkata,Central,Prime
40132,Pooja Rao,user140132@example.com,2024-03-31,Jaipur,North,Non-Prime
40133,Rohan Kapoor,user140133@example.com,2023-08-01,Kolkata,North,Prime
40134,Sunita Iyer,user140134@example.com,2025-01-26,Mumbai,South,Non-Prime
40135,Vivaan Bose,user140135@example.com,2024-04-14,Mumbai,East,Non-Prime
40136,Sunita Iyer,user140136@example.com,2025-06-15,Bengaluru,Central,Non-Prime
40137,Aarav Verma,user140137@example.com,2024-05-02,Ahmedabad,West,Non-Prime
40138,Vivaan Patel,user140138@example.com,2021-09-05,Chennai,East,Non-Prime
40139,Rohan Sharma,user140139@example.com,2023-02-03,Mumbai,East,Prime
40140,Raj Bose,user140140@example.com,2022-06-30,Pune,North,Non-Prime
40141,Aisha Chowdhury,user140141@example.com,2022-11-19,Kolkata,East,Prime
40142,Akshay Iyer,user140142@example.com,2025-01-07,Bengaluru,East,Non-Prime
